"","Clade","numberTipsClade","numberTipsTrimmed","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector","allTrimmedSizes_3.4","Labels"
"35",7951,35,28,1.03940230077537,0.337468279472524,0.010675622490328,11.6736152736153,15.3345238095238,14.1539567033665,0.0961538461538462,0.307692307692308,0.535714285714286,0.333333333333333,14,6,0.592592592592593,0.680301591412703,10,26.5725769134213,-1.10885437830552,4.41046609933104,2.40991178084942,7.94408468536479,0.0541550781381046,0.509590191780822,15,10348,845,0.00404858299595142,0.299870837162955,35,1.25
"36",7988,16,16,1.265625,0.546875,0.0173675597431713,6.35714285714286,8.53333333333333,8.10065489328487,0.214285714285714,0.285714285714286,0.1875,0.466666666666667,6,2,0.533333333333333,0.649338624338624,6,14.9384186711816,0.133032791347585,1.51085146819262,1.32204748804276,3.49773824545425,0.0703338142123288,0.446572602739726,11,2454,257,0.00943396226415094,0.38725701740206,16,1
"37",8008,9,8,1.32582521472478,0.618718433538229,0.00230959300862665,4.66666666666667,3.28333333333333,3.52870926042069,0.666666666666667,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.516666666666667,2,10.8779897474947,1.77678092285966,1.70033380707088,0.979275734257565,2.25248001172463,0.023672919520548,0.153424383561644,8,388,55,0.0277777777777778,0.44879353750179,9,1.125
"38",8026,9,9,1.18518518518519,0.37037037037037,0.0101876967551281,3.76190476190476,4.58333333333333,4.61487309267634,0,0.428571428571429,0.666666666666667,0.625,4,2,0.625,0.670833333333333,3,8.08915012266971,0.679101164609755,0.490030400031917,0.396524459977638,1.30909824234667,0.0528329781836631,0.347945205479452,8,528,79,0.0238095238095238,0.480236518638978,9,1
"39",8039,90,75,1.20550736206794,0.749785549587594,0.0125771788727693,40.6289034391347,37.9895525226408,38.58319851181,0.0388127853881279,0.397260273972603,0.6,0.243243243243243,18,4,0.675675675675676,0.583059433387392,23,66.0415914990721,-7.86266073754004,8.726535731883,1.34670272334643,4.34796235907656,0.0625748456718417,0.561642191780822,24,113686,6725,0.00107874865156419,0.297096963377279,90,1.2
"40",8094,10,10,1.39140217047409,0.695701085237043,0.0672712043843356,6.42857142857143,3.95,4.56184484432678,0.5,0.75,0.6,0.777777777777778,4,2,0.777777777777778,0.488271604938272,2,11.7452232354084,2.07471282457862,1.0336273529912,0.319134349312525,1.25066721037541,0.133123060273973,0.904107780821918,9,712,89,0.0192307692307692,0.401165233975156,10,1
"41",8111,12,8,1.1932426932523,0.397747564417433,0.0594889053430864,4.33333333333333,3.58333333333333,3.90399686818999,0.5,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.597619047619048,2,8.01328201493976,1.11971683612867,-0.174049917259224,0.282852976325572,1.31550942392406,0.12970877140411,0.684931232876712,8,394,55,0.027027027027027,0.449092833272938,12,1.5
"42",8128,15,15,1.53198007916649,0.843449706507393,0.0133165025657994,8.13333333333333,6.67619047619048,5.84500222420809,0.230769230769231,0.538461538461538,0.4,0.571428571428571,6,2,0.714285714285714,0.542569335426478,4,25.1961098752634,0.860247644474905,2.35805311987451,1.95265638559282,4.88197117042668,0.0598842403652968,0.438356164383562,10,1986,249,0.0114942528735632,0.398968608074327,15,1
"43",8150,32,30,1.15021737076085,0.492950301754649,0.0144128953543768,9.96554112554113,17.6345238095238,15.5277381707738,0,0.214285714285714,0.4,0.310344827586207,14,6,0.482758620689655,0.723905309250137,12,25.6038717980079,-2.30153409853723,3.21351189157638,1.50691318555639,4.63955650947194,0.0673118727549467,0.397260273972603,12,11262,1017,0.00425531914893617,0.354261436339492,32,1.06666666666667
"44",8193,14,14,1.39357647568621,0.668153104781061,0.0417176233218166,5.55064935064935,7.45,7.18142303926619,0,0.333333333333333,0.428571428571429,0.538461538461538,6,2,0.538461538461538,0.655672959519113,5,11.8599399774969,-0.0860651473902165,1.10041724715852,0.918248377549791,2.14889561336176,0.101733354766564,0.701369863013699,9,1638,203,0.0126582278481013,0.413440294160902,14,1
"45",8211,54,12,1.85233211365005,1.32309436689289,0.0233021396978378,10,2.92896825396825,6.26550638704637,1,1,0.25,1,2,1,0.909090909090909,0.274534304079759,1,9.5334441273353,2.48233041121366,4.43312375624567,1.08642803555151,2.63213438995389,0.070852401065449,0.526027506849315,12,1254,131,0.012987012987013,0.36412092127999,54,4.5
"46",8233,10,10,1.26491106406735,0.505964425626941,0.0340212752203199,3.75,5.28333333333333,5.01749188731794,0,0.25,0.3,0.666666666666667,4,2,0.555555555555556,0.661111111111111,4,9.43651004869394,1.03589772523536,0.0639835160730439,0.821039077282168,2.40668211957939,0.0935890246575343,0.682192328767124,8,680,95,0.0208333333333333,0.440843810825123,10,1
